PaperKey,QuestionID,Year,Venue,VenueType,Title,Authors,DomainTopic,ScenarioType,MethodsUsed,Artifacts,ImpliedQuestions,PrimarySecondary,QuestionCategory,MetamodelTags,MoEs,MoPs,EvidenceType,Reproducibility,Access,SecurityLevel,DecisionType,ModelType,SourceURL,Citation,DomainSpecificHits,IsLikelyDomainSpecific,ImpliedQuestions_GenericDraft,GenericizationChanged,GenericQuestion,QuestionTemplate,InstantiationNotes,InstantiatedQuestion,GenericAcronymFlag
JDMS-2014-RoPARS,JDMS-2014-RoPARS-Q02,2014,Journal of Defense Modeling and Simulation (JDMS),Journal,Using robustness concepts to determine effective solutions for route planning and resource scheduling in village search,(As listed in paper PDF),Ground operations: village search route planning & resource scheduling,Tactical ground operation (search) with constraints,Robustness analysis; route planning; resource scheduling; scenario-based evaluation,Optimization/decision model; scenarios; solution sets,"What are the tradeoffs between best-case optimality and robustness, and where should commanders accept performance degradation for plan stability?",Primary,Tradeoffs & decision robustness,Decision; Tradeoff; Measure; Uncertainty; Constraint,Stable performance across scenarios,Performance variance; regret; robustness margin,Model-based analysis + scenario experimentation,Medium (preprint PDF available),Open (author PDF),Public,Operational planning,Optimization + robustness,https://engr.colostate.edu/~ash/papers/ropars.pdf,(Paper authors). (2014). Using robustness concepts to determine effective solutions for route planning and resource scheduling in village search. Journal of Defense Modeling and Simulation.,[],False,"What are the tradeoffs between best-case optimality and robustness, and where should commanders accept performance degradation for plan stability?",False,"What are the tradeoffs between best-case optimality and robustness, and where should commanders accept performance degradation for plan stability?",What,DomainTopic=Ground operations: village search route planning & resource scheduling | ScenarioType=Tactical ground operation (search) with constraints | Hits=[],"What are the tradeoffs between best-case optimality and robustness, and where should commanders accept performance degradation for plan stability?",False
SERC-2017-TR-102,SERC-2017-TR-102-Q01,2017,SERC Technical Report,Technical Report,Assessing the Impact of Development Disruptions and Dependencies in System-of-Systems (SERC-2017-TR-102),DeLaurentis; Marais; Davendralingam; Guariniello; Fang; Chandrahasa,SoS developmental dependencies & disruption impacts,SoS evolution / acquisition schedules,SDDA; delay propagation; dependency analysis; SoS-AWB tool maturation,SoS-AWB methods overview; dependency/disruption analysis approach,Which developmental dependencies create the largest schedule-risk and mission-readiness impact if a subsystem slips or fails to deliver?,Primary,Schedule & developmental risk,Project; Schedule; Dependency; Risk; Capability; Measure,Readiness/capability availability date,Critical path length; delay propagation magnitude,Method + tool maturation report (with references to case usage),Medium,Open (PDF),Public,Program/portfolio scheduling; risk management,Developmental dependency network,https://sercproddata.s3.us-east-2.amazonaws.com/technical_reports/reports/1526396224-SERC-2017-TR-102-Assessing-the-Impact-of-Development-Disruptions-and-Dependencies-in-System%E2%80%90of%E2%80%90Systems-102.pdf,"DeLaurentis, D., Marais, K., et al. (2017). Assessing the Impact of Development Disruptions and Dependencies in System-of-Systems (SERC-2017-TR-102). Systems Engineering Research Center.",[],False,Which developmental dependencies create the largest schedule-risk and mission-readiness impact if a subsystem slips or fails to deliver?,False,Which developmental dependencies create the largest schedule-risk and mission-readiness impact if a subsystem slips or fails to deliver?,Which,DomainTopic=SoS developmental dependencies & disruption impacts | ScenarioType=SoS evolution / acquisition schedules | Hits=[],Which developmental dependencies create the largest schedule-risk and mission-readiness impact if a subsystem slips or fails to deliver?,False
SERC-2017-TR-102,SERC-2017-TR-102-Q02,2017,SERC Technical Report,Technical Report,Assessing the Impact of Development Disruptions and Dependencies in System-of-Systems (SERC-2017-TR-102),DeLaurentis; Marais; Davendralingam; Guariniello; Fang; Chandrahasa,SoS developmental dependencies & disruption impacts,SoS evolution / acquisition schedules,SDDA; delay propagation; dependency analysis; SoS-AWB tool maturation,SoS-AWB methods overview; dependency/disruption analysis approach,"What mitigation actions (re-sequencing, decoupling, alternate suppliers/paths) reduce mission-level risk from development disruptions most effectively?",Primary,Risk mitigation & resilience,Mitigation; Dependency; Resource; Constraint; Risk; Measure,Reduced capability gap; improved robustness,Time-to-recover; dependency decoupling metrics,Method + tool maturation report (with references to case usage),Medium,Open (PDF),Public,Program/portfolio scheduling; risk management,Developmental dependency network,https://sercproddata.s3.us-east-2.amazonaws.com/technical_reports/reports/1526396224-SERC-2017-TR-102-Assessing-the-Impact-of-Development-Disruptions-and-Dependencies-in-System%E2%80%90of%E2%80%90Systems-102.pdf,"DeLaurentis, D., Marais, K., et al. (2017). Assessing the Impact of Development Disruptions and Dependencies in System-of-Systems (SERC-2017-TR-102). Systems Engineering Research Center.",[],False,"What mitigation actions (re-sequencing, decoupling, alternate suppliers/paths) reduce mission-level risk from development disruptions most effectively?",False,"What mitigation actions (re-sequencing, decoupling, alternate suppliers/paths) reduce mission-level risk from development disruptions most effectively?",What,DomainTopic=SoS developmental dependencies & disruption impacts | ScenarioType=SoS evolution / acquisition schedules | Hits=[],"What mitigation actions (re-sequencing, decoupling, alternate suppliers/paths) reduce mission-level risk from development disruptions most effectively?",False
SERC-2017-TR-112,SERC-2017-TR-112-Q01,2017,SERC Technical Report,Technical Report,System of Systems Analytic Workbench – 2017 (SERC-2017-TR-112),Marais; DeLaurentis; Davendralingam; Guariniello; Fang; Chandrahasa,Naval Warfare Scenario (LCS-based) / SoS analytics toolset,Operational mission thread + SoS evolution,System Operational/Developmental Dependency Analysis (SODA/SDDA); Robust Portfolio Optimization (RPO); System Importance Measures (SIMs); Multi-stakeholder optimization; network/cut-set analysis,SoS Analytic Workbench (AWB) toolset; LCS-based case-study model; dependency networks; analysis scripts,"Which system nodes/links are most critical to mission capability delivery (i.e., what dependencies dominate mission failure modes)?",Primary,Interdependencies & criticality,OperationalActivity; Resource; System; Interface; Dependency; Risk; Measure,Mission capability/operability score; resilience/robustness,Dependency strength/criticality/impact; cut-set/path-set metrics,Tool demonstration + case-study walkthrough,Medium (methods and case described; full tool access not guaranteed via report alone),Open (PDF),Public,Architecture / portfolio selection; mission risk & resilience,SoS dependency network + optimization,https://sercproddata.s3.us-east-2.amazonaws.com/technical_reports/reports/1526397206-A013_SERC-RT-178_Technical-Report-SERC-2017-TR-112.pdf,"Marais, K., DeLaurentis, D., Davendralingam, N., et al. (2017). System of Systems Analytic Workbench – 2017 (SERC-2017-TR-112). Systems Engineering Research Center.",[],False,"Which system nodes/links are most critical to mission capability delivery (i.e., what dependencies dominate mission failure modes)?",False,"Which system nodes/links are most critical to mission capability delivery (i.e., what dependencies dominate mission failure modes)?",Which,DomainTopic=Naval Warfare Scenario (LCS-based) / SoS analytics toolset | ScenarioType=Operational mission thread + SoS evolution | Hits=[],"Which system nodes/links are most critical to mission capability delivery (i.e., what dependencies dominate mission failure modes)?",False
SERC-2017-TR-112,SERC-2017-TR-112-Q02,2017,SERC Technical Report,Technical Report,System of Systems Analytic Workbench – 2017 (SERC-2017-TR-112),Marais; DeLaurentis; Davendralingam; Guariniello; Fang; Chandrahasa,Naval Warfare Scenario (LCS-based) / SoS analytics toolset,Operational mission thread + SoS evolution,System Operational/Developmental Dependency Analysis (SODA/SDDA); Robust Portfolio Optimization (RPO); System Importance Measures (SIMs); Multi-stakeholder optimization; network/cut-set analysis,SoS Analytic Workbench (AWB) toolset; LCS-based case-study model; dependency networks; analysis scripts,"Given a set of candidate systems and constraints, what portfolio or architecture mix is most robust to uncertainty and failure while meeting mission needs?",Primary,Portfolio/architecture trade-space,Capability; System; Resource; Constraint; Portfolio; Measure; Risk,Mission effectiveness; robustness under uncertainty,Cost; schedule; availability; dependency robustness,Tool demonstration + case-study walkthrough,Medium (methods and case described; full tool access not guaranteed via report alone),Open (PDF),Public,Architecture / portfolio selection; mission risk & resilience,SoS dependency network + optimization,https://sercproddata.s3.us-east-2.amazonaws.com/technical_reports/reports/1526397206-A013_SERC-RT-178_Technical-Report-SERC-2017-TR-112.pdf,"Marais, K., DeLaurentis, D., Davendralingam, N., et al. (2017). System of Systems Analytic Workbench – 2017 (SERC-2017-TR-112). Systems Engineering Research Center.",[],False,"Given a set of candidate systems and constraints, what portfolio or architecture mix is most robust to uncertainty and failure while meeting mission needs?",False,"How should given a set of candidate systems and constraints, what portfolio or architecture mix is most robust to uncertainty and failure while meeting mission needs?",How,DomainTopic=Naval Warfare Scenario (LCS-based) / SoS analytics toolset | ScenarioType=Operational mission thread + SoS evolution | Hits=[],"Given a set of candidate systems and constraints, what portfolio or architecture mix is most robust to uncertainty and failure while meeting mission needs?",False
SERC-2017-TR-112,SERC-2017-TR-112-Q03,2017,SERC Technical Report,Technical Report,System of Systems Analytic Workbench – 2017 (SERC-2017-TR-112),Marais; DeLaurentis; Davendralingam; Guariniello; Fang; Chandrahasa,Naval Warfare Scenario (LCS-based) / SoS analytics toolset,Operational mission thread + SoS evolution,System Operational/Developmental Dependency Analysis (SODA/SDDA); Robust Portfolio Optimization (RPO); System Importance Measures (SIMs); Multi-stakeholder optimization; network/cut-set analysis,SoS Analytic Workbench (AWB) toolset; LCS-based case-study model; dependency networks; analysis scripts,How do technical or developmental disruptions propagate through a system-of-systems and what are the mission and schedule consequences over time?,Primary,"Evolution, disruption & resilience",Project; Schedule; Dependency; Risk; Capability; Measure,Mission readiness over time; capability gap duration,Delay propagation; developmental dependency metrics,Tool demonstration + case-study walkthrough,Medium (methods and case described; full tool access not guaranteed via report alone),Open (PDF),Public,Architecture / portfolio selection; mission risk & resilience,SoS dependency network + optimization,https://sercproddata.s3.us-east-2.amazonaws.com/technical_reports/reports/1526397206-A013_SERC-RT-178_Technical-Report-SERC-2017-TR-112.pdf,"Marais, K., DeLaurentis, D., Davendralingam, N., et al. (2017). System of Systems Analytic Workbench – 2017 (SERC-2017-TR-112). Systems Engineering Research Center.",[],False,How do technical or developmental disruptions propagate through a system-of-systems and what are the mission and schedule consequences over time?,False,How do technical or developmental disruptions propagate through a system-of-systems and what are the mission and schedule consequences over time?,How,DomainTopic=Naval Warfare Scenario (LCS-based) / SoS analytics toolset | ScenarioType=Operational mission thread + SoS evolution | Hits=[],How do technical or developmental disruptions propagate through a system-of-systems and what are the mission and schedule consequences over time?,False
JDMS-2020-MCM-DES,JDMS-2020-MCM-DES-Q01,2020,Journal of Defense Modeling and Simulation (JDMS),Journal,An operational effectiveness analysis of legacy and future mine countermeasures systems using discrete event simulation,Beery; Byram; Gatley; Giammarco; Williams; Paulo,Naval mine countermeasures (legacy Avenger/MH-53E vs LCS + unmanned systems),Naval MCM operation (defensive mine countermeasures),Discrete Event Simulation; architectural representations (functional activities + physical entities); comparative analysis,DES model; architecture representations; performance drivers,How do alternative MCM force packages (legacy vs future unmanned-enabled) compare in operational effectiveness for representative mine warfare missions?,Primary,Alternative CONOPS/force package comparison,Mission; OperationalActivity; System; Resource; Measure; CONOPS,Area cleared; time-to-clear; mission completion probability,Sortie rate; sensor coverage; downtime; transit time,Simulation experiment + comparative case study,Medium (author PDF available; code/data not included),Open (author PDF via ResearchGate),Public,Force structure / capability transition,DES + architecture model,https://www.researchgate.net/profile/Paul-Beery/publication/331505928_An_operational_effectiveness_analysis_of_legacy_and_future_mine_countermeasures_systems_using_discrete_event_simulation/links/5e4c45de92851c7f7f456564/An-operational-effectiveness-analysis-of-legacy-and-future-mine-countermeasures-systems-using-discrete-event-simulation.pdf,"Beery, P., et al. (2020). An operational effectiveness analysis of legacy and future mine countermeasures systems using discrete event simulation. Journal of Defense Modeling and Simulation, 17(2), 191–204.","['MCM', 'mine']",True,How do alternative hazard clearance force packages (legacy vs future unmanned-enabled) compare in operational effectiveness for representative hazard clearance missions?,True,How do alternative hazard clearance force packages (legacy vs future unmanned-enabled) compare in operational effectiveness for representative hazard clearance missions?,How,"DomainTopic=Naval mine countermeasures (legacy Avenger/MH-53E vs LCS + unmanned systems) | ScenarioType=Naval MCM operation (defensive mine countermeasures) | Hits=['MCM', 'mine']",How do alternative MCM force packages (legacy vs future unmanned-enabled) compare in operational effectiveness for representative mine warfare missions?,False
JDMS-2020-MCM-DES,JDMS-2020-MCM-DES-Q02,2020,Journal of Defense Modeling and Simulation (JDMS),Journal,An operational effectiveness analysis of legacy and future mine countermeasures systems using discrete event simulation,Beery; Byram; Gatley; Giammarco; Williams; Paulo,Naval mine countermeasures (legacy Avenger/MH-53E vs LCS + unmanned systems),Naval MCM operation (defensive mine countermeasures),Discrete Event Simulation; architectural representations (functional activities + physical entities); comparative analysis,DES model; architecture representations; performance drivers,"What functional activities and system performance drivers most influence MCM mission outcomes, and where should investment focus to improve effectiveness?",Primary,"Drivers, bottlenecks & investment levers",Function; PerformanceParameter; System; Resource; Bottleneck; Measure,Improved mission throughput/effectiveness,Activity durations; reliability/availability; UxS capacity,Simulation experiment + comparative case study,Medium (author PDF available; code/data not included),Open (author PDF via ResearchGate),Public,Force structure / capability transition,DES + architecture model,https://www.researchgate.net/profile/Paul-Beery/publication/331505928_An_operational_effectiveness_analysis_of_legacy_and_future_mine_countermeasures_systems_using_discrete_event_simulation/links/5e4c45de92851c7f7f456564/An-operational-effectiveness-analysis-of-legacy-and-future-mine-countermeasures-systems-using-discrete-event-simulation.pdf,"Beery, P., et al. (2020). An operational effectiveness analysis of legacy and future mine countermeasures systems using discrete event simulation. Journal of Defense Modeling and Simulation, 17(2), 191–204.",['MCM'],True,"What functional activities and system performance drivers most influence hazard clearance mission outcomes, and where should investment focus to improve effectiveness?",True,"What functional activities and system performance drivers most influence hazard clearance mission outcomes, and where should investment focus to improve effectiveness?",What,DomainTopic=Naval mine countermeasures (legacy Avenger/MH-53E vs LCS + unmanned systems) | ScenarioType=Naval MCM operation (defensive mine countermeasures) | Hits=['MCM'],"What functional activities and system performance drivers most influence MCM mission outcomes, and where should investment focus to improve effectiveness?",False
NEJ-2020-MLA,NEJ-2020-MLA-Q01,2020,Naval Engineers Journal (ASNE),Journal,Mission-Level Assessment Case Studies: A Review of Recent Developments in Naval Mission Engineering,(as listed in journal),Naval mission-level assessment (MLA) case studies,Operationally realistic naval missions (various),Mission-level modeling; engineering assessment; case-study review,Case-study assessments; metrics; analysis frameworks,"Which mission-level measures best capture operational value for naval missions, and how should they be computed from model outputs?",Primary,Measures & assessment design,Measure; MoE; OperationalScenario; ModelOutput; Validation,Mission-level measures (varies by case),Model output metrics; mapping functions,Case study review / synthesis,Low-Medium (depends on underlying cases),Public (web page),Public,Mission assessment & modernization,Mission-level assessment frameworks,https://www.navalengineers.org/Pubsonline/NEJ/nej-archive/nej-sample-articles/mission-level-assessment-case-studies-a-review-of-recent-developments-in-naval-mission-engineering,Naval Engineers Journal. (2020). Mission-Level Assessment Case Studies: A Review of Recent Developments in Naval Mission Engineering.,[],False,"Which mission-level measures best capture operational value for naval missions, and how should they be computed from model outputs?",False,"Which mission-level measures best capture operational value for naval missions, and how should they be computed from model outputs?",Which,DomainTopic=Naval mission-level assessment (MLA) case studies | ScenarioType=Operationally realistic naval missions (various) | Hits=[],"Which mission-level measures best capture operational value for naval missions, and how should they be computed from model outputs?",False
NEJ-2020-MLA,NEJ-2020-MLA-Q02,2020,Naval Engineers Journal (ASNE),Journal,Mission-Level Assessment Case Studies: A Review of Recent Developments in Naval Mission Engineering,(as listed in journal),Naval mission-level assessment (MLA) case studies,Operationally realistic naval missions (various),Mission-level modeling; engineering assessment; case-study review,Case-study assessments; metrics; analysis frameworks,"Across recent naval mission engineering assessments, what modeling approaches and abstractions provide decision-useful fidelity without overbuilding models?",Primary,Modeling approach & fidelity,Model; Abstraction; Fidelity; Assumption; Evidence,Decision usefulness; credibility,Model complexity; run time; data demands,Case study review / synthesis,Low-Medium (depends on underlying cases),Public (web page),Public,Mission assessment & modernization,Mission-level assessment frameworks,https://www.navalengineers.org/Pubsonline/NEJ/nej-archive/nej-sample-articles/mission-level-assessment-case-studies-a-review-of-recent-developments-in-naval-mission-engineering,Naval Engineers Journal. (2020). Mission-Level Assessment Case Studies: A Review of Recent Developments in Naval Mission Engineering.,[],False,"Across recent naval mission engineering assessments, what modeling approaches and abstractions provide decision-useful fidelity without overbuilding models?",False,"How should across recent naval mission engineering assessments, what modeling approaches and abstractions provide decision-useful fidelity without overbuilding models?",How,DomainTopic=Naval mission-level assessment (MLA) case studies | ScenarioType=Operationally realistic naval missions (various) | Hits=[],"Across recent naval mission engineering assessments, what modeling approaches and abstractions provide decision-useful fidelity without overbuilding models?",False
RAND-2020-DKC,RAND-2020-DKC-Q01,2020,RAND Corporation,Research Report,Distributed Kill Chains: Drawing Insights from the Falklands War,Posen; et al. (RAND),Distributed kill chains / operational learning (Falklands),Historical operational campaign analysis,Historical analysis; conceptual modeling of kill chains,Report narrative; inferred kill-chain structures,What organizational and technical enabling factors allow kill-chain functions to be distributed yet remain effective under contested conditions?,Primary,Mission thread orchestration,MissionThread; Function; System; Organization; Interface; Constraint,Kill-chain completion rate; time-to-engage,Coordination latency; comms reliability; sensor-to-shooter handoff,Historical case study,Medium (open report),Open,Public,Operational concepts & force design,Kill-chain conceptual model,https://www.rand.org/pubs/research_reports/RR3051.html,RAND Corporation. (2020). Distributed Kill Chains: Drawing Insights from the Falklands War (RR-3051).,[],False,What organizational and technical enabling factors allow kill-chain functions to be distributed yet remain effective under contested conditions?,False,What organizational and technical enabling factors allow kill-chain functions to be distributed yet remain effective under contested conditions?,What,DomainTopic=Distributed kill chains / operational learning (Falklands) | ScenarioType=Historical operational campaign analysis | Hits=[],What organizational and technical enabling factors allow kill-chain functions to be distributed yet remain effective under contested conditions?,False
RAND-2020-DKC,RAND-2020-DKC-Q02,2020,RAND Corporation,Research Report,Distributed Kill Chains: Drawing Insights from the Falklands War,Posen; et al. (RAND),Distributed kill chains / operational learning (Falklands),Historical operational campaign analysis,Historical analysis; conceptual modeling of kill chains,Report narrative; inferred kill-chain structures,"What vulnerabilities emerge when kill-chain elements are distributed (e.g., comms dependence), and how can resilience be designed into the mission thread?",Primary,Mission assurance & resilience,Threat; Vulnerability; Dependency; Risk; Mitigation; Measure,Sustained kill-chain effectiveness under attack,Alternate paths; redundancy; degradation curves,Historical case study,Medium (open report),Open,Public,Operational concepts & force design,Kill-chain conceptual model,https://www.rand.org/pubs/research_reports/RR3051.html,RAND Corporation. (2020). Distributed Kill Chains: Drawing Insights from the Falklands War (RR-3051).,[],False,"What vulnerabilities emerge when kill-chain elements are distributed (e.g., comms dependence), and how can resilience be designed into the mission thread?",False,"What vulnerabilities emerge when kill-chain elements are distributed (e.g., comms dependence), and how can resilience be designed into the mission thread?",What,DomainTopic=Distributed kill chains / operational learning (Falklands) | ScenarioType=Historical operational campaign analysis | Hits=[],"What vulnerabilities emerge when kill-chain elements are distributed (e.g., comms dependence), and how can resilience be designed into the mission thread?",False
JHUAPL-2021-AMD-SoS,JHUAPL-2021-AMD-SoS-Q01,2021,JHU/APL Technical Publication,Journal/Tech Publication,A System-of-Systems Engineering Approach to Air Missile Defense,Beard; Chiu; Durazzo,Air and Missile Defense (AMD) SoS engineering,Operational air/missile defense SoS,SoS engineering; architecture/analysis; mission effects,Article; conceptual framework; likely model-based evaluations,"How should AMD capabilities be architected and integrated (sensors, C2, shooters) to achieve desired defended-asset outcomes across evolving threats?",Primary,Architecture & integration for mission effects,Capability; System; Interface; InformationFlow; Threat; Measure,Probability of raid annihilation; defended asset survival,Latency; track quality; interceptor inventory,Applied approach description + examples,Low-Medium,Open (PDF),Public,SoS architecture & CONOPS,SoS architecture + analysis,https://www.jhuapl.edu/Content/techdigest/pdf/V30-N01/30-01-Beard.pdf,"Beard, J., Chiu, S., & Durazzo, D. (2011). A System-of-Systems Engineering Approach to Air Missile Defense. Johns Hopkins APL Technical Digest, 30(1).","['AMD', 'sensors', 'C2', 'shooters']",True,"How should defense capabilities be architected and integrated (sensing assets, command and control, effectors) to achieve desired defended-asset outcomes across evolving threats?",True,"How should defense capabilities be architected and integrated (sensing assets, command and control, effectors) to achieve desired defended-asset outcomes across evolving threats?",How,"DomainTopic=Air and Missile Defense (AMD) SoS engineering | ScenarioType=Operational air/missile defense SoS | Hits=['AMD', 'sensors', 'C2', 'shooters']","How should AMD capabilities be architected and integrated (sensors, C2, shooters) to achieve desired defended-asset outcomes across evolving threats?",False
